job_id,segment_index,segment,section_label
baa38bcdaab54044a95aa042444b9714,2231,"* Provide overall support for laboratory instrument health management to ensure uninterrupted testing capabilities
  * Management of equipment instrument maintenance, calibrations and troubleshooting",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,2432,"• Create a prioritized support schedule of current and upcoming laboratory
instrument maintenance, validation requirements and change requests with
status and issue to cross-functional stakeholders",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,2631,"• Collaborate and assemble documentation change updates of global method
reference documents within validation system (M-Files)",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,2762,"* Participate in CAPA support for PNC/Nonconformities resulting in QR’s from out of specification results
  * Train chemists on troubleshooting procedures/calibration procedures",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,2941,"• Plan and arrange requests against predefined timelines assuring delegation
and follow-ups as needed to closeout",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3056,• Review change request compliance against internal policies and procedures,Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3133,• Motivate right-first-time submissions in the validation system,Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3199,• Review and provide feedback on initial user change documents,Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3263,"• Establish document change review meetings with stakeholders to ensure needed
follow-ups and closeout",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3367,"• Organize discussions supporting failure mode effects analysis (risk
assessment) for open change requests",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3475,"• Share project updates with a large and diverse internal group of chemists
and management",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3567,"• Provide project updates to management with periodic reports summarizing
progress within area of responsibility",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3681,"Review, update, and create testing methods as required",Job Responsibilities/Summary
baa38bcdaab54044a95aa042444b9714,3737,**EDUCATION AND EXPERIENCE YOU’LL BRING**,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,3781,**REQUIRED:**,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,3796,"• Preferred BA/BS in chemistry or related scientific discipline and 5+ year of
industry experience",Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,3896,• General understanding of analytical instrumentation and test methods,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,3968,• Strong understanding of GMP and Good Documentation Practices,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4032,"• Ability to summarize project updates to supervisor and elevate items of
concern with supervisor",Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4131,• Prioritize time and multiple priorities with minimal supervision,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4199,"• Ability to schedule, set agendas for, and lead meetings with cross-
functional stakeholders and scientific experts",Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4317,• Excellent written and verbal communication skills,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4370,• Strong attention to detail and results-oriented to meet timelines,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4439,"• Ability to effectively communicate to a diverse group of validation system
users and share guidance to help users navigate the various instrument systems
and process",Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4608,"• Proficiency in MS applications, especially Word, Excel and Power Point",Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4682,PREFERRED:,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4694,"• Familiarity with validation systems (M-Files a plus) and documentation
change control in a GMP setting",Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4800,• Familiarity with scientific terminology related to nutrition environment,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4876,•Familiarity with revision tracking and document change control,Job Skills/Requirements
baa38bcdaab54044a95aa042444b9714,4941,**WHAT WE OFFER**,Benefits
baa38bcdaab54044a95aa042444b9714,4960,"At Abbott, you can have a good job that can grow into a great career.",Benefits
baa38bcdaab54044a95aa042444b9714,5030,"We
offer:",Benefits
baa38bcdaab54044a95aa042444b9714,5043,"*  **A fast-paced work environment** where your safety is our priority
  * Production areas that are **clean, well-lit and temperature-controlled**
  *  **Training and career development** , with onboarding programs for new employees and tuition assistance
  *  **Financial security** through competitive compensation, incentives and retirement plans
  *  **Health care and well-being programs** including medical, dental, vision, wellness and occupational health programs
  *  **Paid time off** – 3 weeks + 3 personal days and vacation buy program (new hire vacation is prorated based on start date)
  * Pension Plan
  *  **401(k)** retirement savings with a generous company match
  *  **The stability of a company** with a record of strong financial performance and history of being actively involved in local communities",Benefits
baa38bcdaab54044a95aa042444b9714,5869,"**Learn more about our benefits that add real value to your life to help you
live fully:** [Link available when viewing the job]",Benefits
baa38bcdaab54044a95aa042444b9714,5999,"Follow your career aspirations to Abbott for diverse opportunities with a
company that provides the growth and strength to build your future.",Other
baa38bcdaab54044a95aa042444b9714,6141,"Abbott is
an Equal Opportunity Employer, committed to employee diversity.",EOE/Diversity
baa38bcdaab54044a95aa042444b9714,6214,"Connect with us
at [Link available when viewing the job], on Facebook at [Link available when
viewing the job] and on Twitter @AbbottNews and @AbbottGlobal.",Other
33566fd2cf854488a94748203225b9da,0,**The Opportunity:**,Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,22,"Safety-Kleen **Dolton, IL** is looking for a **Warehouse Worker Lead** to join
their safety conscious team!",Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,130,"**The successful candidate will be responsible
for loading and unloading trucks, inventory management, the movement of drums
as well as other general warehouse related duties.",Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,311,**,Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,321,*  **This team member needs to be able to travel up to 1 week at a time supporting locations throughout the U.S.**,Job Skills/Requirements
33566fd2cf854488a94748203225b9da,443,"*  **Travel arrangements, hotel, and per diem provided.**",Job Skills/Requirements
33566fd2cf854488a94748203225b9da,506,****,Benefits
33566fd2cf854488a94748203225b9da,512,**Why work for Safety-Kleen?**,Benefits
33566fd2cf854488a94748203225b9da,546,"* Health and Safety is our #1 priority and we live it 3-6-5!
  * Competitive wages
  * Comprehensive health benefits coverage after 30 days of full-time employment
  * Group 401K with company matching component
  * Generous paid time off, company paid training and tuition reimbursement
  * Positive and safe work environments
  *",Benefits
33566fd2cf854488a94748203225b9da,877,Opportunities for growth and development for all the stages of your career,Benefits
33566fd2cf854488a94748203225b9da,954,**Key Responsibilities:** ****,Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,988,"* Ensures Health and Safety is the number one priority by complying with all safe work practices, policies, and processes and acting in a safe manner at all times; ****
  * Organizes all saleable inventory within warehouse;
  * Operates heavy material handling equipment;
  * Pick product orders;
  * Receives with shipments and verifies receipts;
  * Housekeeping in branch (sweeping, cleaning, straightening);
  * Conduct inventory count at warehouse;
  * Coordinating with transportation on weekly shipments;
  * Assist other business units when needed;
  * Loading and Unloading truck with various equipment and by hand;
  * Local deliveries when needed.",Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,1647,****,Job Responsibilities/Summary
33566fd2cf854488a94748203225b9da,1654,**What does it take to work for Safety-Kleen?**,Job Skills/Requirements
33566fd2cf854488a94748203225b9da,1707,"* 1+ years of warehouse experience preferred;
  * 1+ years forklift experienced required;
  * RF scanner experience preferred;
  * Microsoft Office experience preferred;
  * Experience dealing with drums and pallets of hazardous waste and chemicals preferred.",Job Skills/Requirements
33566fd2cf854488a94748203225b9da,1969,"**  
Safety-Kleen Systems,** a Clean Harbors company, has a commitment to
excellence deeply rooted in a strong sense of tradition.",About Company
33566fd2cf854488a94748203225b9da,2100,"Our entire business
model revolves around keeping North American businesses green.",About Company
33566fd2cf854488a94748203225b9da,2183,"We generate
more than $1.2 billion in annual revenue as a world-class environmental
service organization and market leader in industrial hazardous waste
management, parts-cleaning technology, and oil re-refining.",About Company
33566fd2cf854488a94748203225b9da,2396,"We collect over
200 million gallons of used motor oil each year and we have the largest re-
refinery capacity in North America allowing us to re-refine more than 150
million gallons each year.",About Company
33566fd2cf854488a94748203225b9da,2594,"Every day, we help our customers resolve their waste management needs and
reduce their carbon footprint.",About Company
33566fd2cf854488a94748203225b9da,2699,**PROTECTION. CHOICES. PEOPLE**.,About Company
33566fd2cf854488a94748203225b9da,2732,"**MAKE GREEN
WORK.** **™**",About Company
33566fd2cf854488a94748203225b9da,2763,**Clean Harbors is an equal opportunity employer.,EOE/Diversity
33566fd2cf854488a94748203225b9da,2813,"We do not discriminate
against applicants due to race, ancestry, color, sexual orientation, gender
identity, national origin, religion, age, physical or mental disability,
veteran status, or on the basis of any other federal, state/provincial or
local protected class.**",EOE/Diversity
33566fd2cf854488a94748203225b9da,3089,"_Safety-Kleen Systems, a Clean Harbors company, is a Military & Veteran
friendly company._",EOE/Diversity
33566fd2cf854488a94748203225b9da,3182,__,Other
33566fd2cf854488a94748203225b9da,3186,*SK,Other
9ebefd1763654e22a74e2f1e8dccf393,0,**JOB GOALS:**,Job Responsibilities/Summary
9ebefd1763654e22a74e2f1e8dccf393,16,"To lead students toward the fulfillment of their potential by translating the
district curriculum goals and objectives into learning experiences for each
individual student in the district.",Job Responsibilities/Summary
